"2022-07-05 10:19:08 [restartedMain] INFO  c.ctc.MemberMicroserviceApplication - Starting MemberMicroserviceApplication using Java 16.0.1 on Ankit with PID 10072 (C:\Users\ankit\Desktop\MFPE 2\Back-end\Member-Microservice\target\classes started by ankit in C:\Users\ankit\Desktop\MFPE 2\Back-end\Member-Microservice)
""2022-07-05 17:45:41 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
""2022-07-05 17:45:41 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
""2022-07-05 17:45:41 [main] INFO  o.s.b.a.h.H2ConsoleAutoConfiguration - H2 console available at '/h2-console'. Database available at 'jdbc:h2:mem:cms'
""2022-07-05 17:45:44 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
""2022-07-05 17:45:44 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
""2022-07-05 17:45:44 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 3 ms
""2022-07-05 17:45:45 [main] INFO  o.s.c.n.e.c.DiscoveryClientOptionalArgsConfiguration - Eureka HTTP Client uses RestTemplate.
""2022-07-05 17:45:45 [main] WARN  o.s.c.l.c.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger - Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
""2022-07-05 17:45:45 [main] INFO  com.ctc.MemberControllerTest - Started MemberControllerTest in 10.964 seconds (JVM running for 12.664)
""2022-07-05 17:45:46 [main] INFO  o.s.mock.web.MockServletContext - Initializing Spring TestDispatcherServlet ''
""2022-07-05 17:45:46 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
""2022-07-05 17:45:46 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
""2022-07-05 17:45:46 [main] INFO  o.s.mock.web.MockServletContext - Initializing Spring TestDispatcherServlet ''
""2022-07-05 17:45:46 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
""2022-07-05 17:45:46 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
""2022-07-05 17:45:46 [SpringApplicationShutdownHook] INFO  o.s.c.n.eureka.InstanceInfoFactory - Setting initial instance status as: STARTING
""2022-07-05 17:45:46 [SpringApplicationShutdownHook] INFO  o.s.c.n.e.s.EurekaServiceRegistry - Unregistering application MEMBER-SERVICE with eureka with status DOWN
""2022-07-05 17:45:46 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
""2022-07-05 17:45:46 [SpringApplicationShutdownHook] INFO  o.h.t.s.i.SchemaDropperImpl$DelayedDropActionImpl - HHH000477: Starting delayed evictData of schema as part of SessionFactory shut-down'
""2022-07-05 17:45:47 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
""2022-07-05 17:45:47 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
""2022-07-05 17:48:18 [Thread-1] INFO  o.s.c.n.e.s.EurekaServiceRegistry - Unregistering application MEMBER-SERVICE with eureka with status DOWN
""2022-07-05 17:48:18 [Thread-1] INFO  c.netflix.discovery.DiscoveryClient - Saw local status change event StatusChangeEvent [timestamp=1657023498556, current=DOWN, previous=UP]
""2022-07-05 17:48:18 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient - DiscoveryClient_MEMBER-SERVICE/member-service:02efc49e8e175324ada2c99f966886b7: registering service...
""2022-07-05 17:48:18 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient - DiscoveryClient_MEMBER-SERVICE/member-service:02efc49e8e175324ada2c99f966886b7 - registration status: 204
""2022-07-05 17:48:18 [Thread-1] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
""2022-07-05 17:48:18 [Thread-1] INFO  o.h.t.s.i.SchemaDropperImpl$DelayedDropActionImpl - HHH000477: Starting delayed evictData of schema as part of SessionFactory shut-down'
""2022-07-05 17:48:18 [Thread-1] WARN  o.s.b.f.s.DisposableBeanAdapter - Invocation of destroy method failed on bean with name 'inMemoryDatabaseShutdownExecutor': org.h2.jdbc.JdbcSQLNonTransientConnectionException: Database is already closed (to disable automatic closing at VM shutdown, add ";DB_CLOSE_ON_EXIT=FALSE" to the db URL) [90121-214]
""2022-07-05 17:48:18 [Thread-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
""2022-07-05 17:48:18 [Thread-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
""2022-07-05 17:48:18 [Thread-1] INFO  c.netflix.discovery.DiscoveryClient - Shutting down DiscoveryClient ...
""2022-07-05 17:48:21 [Thread-1] INFO  c.netflix.discovery.DiscoveryClient - Unregistering ...
""2022-07-05 17:48:21 [Thread-1] INFO  c.netflix.discovery.DiscoveryClient - DiscoveryClient_MEMBER-SERVICE/member-service:02efc49e8e175324ada2c99f966886b7 - deregister  status: 200
""2022-07-05 17:48:21 [Thread-1] INFO  c.netflix.discovery.DiscoveryClient - Completed shut down of DiscoveryClient
""2022-07-05 17:48:22 [restartedMain] INFO  c.ctc.MemberMicroserviceApplication - Starting MemberMicroserviceApplication using Java 16.0.1 on Ankit with PID 8304 (C:\Users\ankit\Desktop\MFPE 2\Back-end\Member-Microservice\target\classes started by ankit in C:\Users\ankit\Desktop\MFPE 2\Back-end\Member-Microservice)
""2022-07-05 17:48:22 [restartedMain] INFO  c.ctc.MemberMicroserviceApplication - No active profile set, falling back to 1 default profile: "default"
""2022-07-05 17:48:23 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
""2022-07-05 17:48:23 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 63 ms. Found 0 JPA repository interfaces.
""2022-07-05 17:48:23 [restartedMain] INFO  o.s.cloud.context.scope.GenericScope - BeanFactory id=95a65bb3-33e9-31ba-aeee-b56222d41254
""2022-07-05 17:48:23 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 0 (http)
""2022-07-05 17:48:23 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
""2022-07-05 17:48:23 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.64]
""2022-07-05 17:48:23 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
""2022-07-05 17:48:23 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1492 ms
""2022-07-05 17:48:23 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Starting...
""2022-07-05 17:48:23 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Start completed.
""2022-07-05 17:48:23 [restartedMain] INFO  o.s.b.a.h.H2ConsoleAutoConfiguration - H2 console available at '/h2-console'. Database available at 'jdbc:h2:mem:cms'
""2022-07-05 17:48:23 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
""2022-07-05 17:48:23 [restartedMain] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
""2022-07-05 17:48:24 [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
""2022-07-05 17:48:24 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
""2022-07-05 17:48:24 [restartedMain] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
""2022-07-05 17:48:24 [restartedMain] WARN  o.s.b.d.a.OptionalLiveReloadServer - Unable to start LiveReload server
""2022-07-05 17:48:25 [restartedMain] INFO  o.s.c.n.e.c.DiscoveryClientOptionalArgsConfiguration - Eureka HTTP Client uses RestTemplate.
""2022-07-05 17:48:25 [restartedMain] WARN  o.s.c.l.c.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger - Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
""2022-07-05 17:48:26 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 63435 (http) with context path ''
""2022-07-05 17:48:26 [restartedMain] INFO  o.s.c.n.e.s.EurekaAutoServiceRegistration - Updating port to 63435
""2022-07-05 17:48:26 [restartedMain] INFO  o.s.c.n.eureka.InstanceInfoFactory - Setting initial instance status as: STARTING
""2022-07-05 17:48:26 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient - Initializing Eureka in region us-east-1
""2022-07-05 17:48:26 [restartedMain] INFO  c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
""2022-07-05 17:48:26 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient - Disable delta property : false
""2022-07-05 17:48:26 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient - Single vip registry refresh property : null
""2022-07-05 17:48:26 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient - Force full registry fetch : false
""2022-07-05 17:48:26 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient - Application is null : false
""2022-07-05 17:48:26 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient - Registered Applications size is zero : true
""2022-07-05 17:48:26 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient - Application version is -1: true
""2022-07-05 17:48:26 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient - Getting all instance registry info from the eureka server
""2022-07-05 17:48:26 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient - The response status is 200
""2022-07-05 17:48:26 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient - Starting heartbeat executor: renew interval is: 30
""2022-07-05 17:48:26 [restartedMain] INFO  c.n.discovery.InstanceInfoReplicator - InstanceInfoReplicator onDemand update allowed rate per min is 4
""2022-07-05 17:48:26 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient - Discovery Client initialized at timestamp 1657023506357 with initial instances count: 5
""2022-07-05 17:48:26 [restartedMain] INFO  o.s.c.n.e.s.EurekaServiceRegistry - Registering application MEMBER-SERVICE with eureka with status UP
""2022-07-05 17:48:26 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient - Saw local status change event StatusChangeEvent [timestamp=1657023506362, current=UP, previous=STARTING]
""2022-07-05 17:48:26 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient - DiscoveryClient_MEMBER-SERVICE/member-service:7e3848d45cb7ab16b5e9536f9fe6678d: registering service...
""2022-07-05 17:48:26 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient - DiscoveryClient_MEMBER-SERVICE/member-service:7e3848d45cb7ab16b5e9536f9fe6678d - registration status: 204
""2022-07-05 17:48:26 [restartedMain] INFO  c.ctc.MemberMicroserviceApplication - Started MemberMicroserviceApplication in 4.647 seconds (JVM running for 780.081)
""2022-07-05 17:48:26 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
""2022-07-05 17:51:59 [http-nio-auto-2-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
""2022-07-05 17:51:59 [http-nio-auto-2-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
""2022-07-05 17:51:59 [http-nio-auto-2-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 3 ms
""2022-07-05 17:51:59 [http-nio-auto-2-exec-1] WARN  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Resolved [feign.FeignException$InternalServerError: [500 Internal Server Error] during [GET] to [http://localhost:8999/authorization-service/getid] [AuthorizationClient#getUserId(String)]: [{"timestamp":"2022-07-05T12:21:59.236+00:00","status":500,"error":"Internal Server Error","trace":"io.jsonwebtoken.ExpiredJwtException: JWT expired at 2022-06-29T14:08:05Z. Current time: 2022-07-05T17... (10511 bytes)]]
""2022-07-05 17:53:02 [http-nio-auto-2-exec-3] WARN  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Resolved [feign.FeignException$InternalServerError: [500 Internal Server Error] during [GET] to [http://localhost:8999/authorization-service/getid] [AuthorizationClient#getUserId(String)]: [{"timestamp":"2022-07-05T12:23:02.133+00:00","status":500,"error":"Internal Server Error","trace":"io.jsonwebtoken.ExpiredJwtException: JWT expired at 2022-07-05T17:53:02Z. Current time: 2022-07-05T17... (10499 bytes)]]
""2022-07-05 17:53:26 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
""2022-07-05 17:55:53 [http-nio-auto-2-exec-6] WARN  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Resolved [feign.FeignException$NotFound: [404 Not Found] during [POST] to [http://localhost:8999/claim-service/claim/submitClaim] [ClaimClient#submitClaim(ClaimRequest,String)]: [{"timestamp":"2022-07-05T12:25:53.733+00:00","path":"/claim-service/claim/submitClaim","status":404,"error":"Not Found","message":null,"requestId":"b542191f-37","trace":"org.springframework.web.server... (7735 bytes)]]
""2022-07-05 17:55:55 [http-nio-auto-2-exec-7] WARN  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Resolved [feign.FeignException$NotFound: [404 Not Found] during [POST] to [http://localhost:8999/claim-service/claim/submitClaim] [ClaimClient#submitClaim(ClaimRequest,String)]: [{"timestamp":"2022-07-05T12:25:55.558+00:00","path":"/claim-service/claim/submitClaim","status":404,"error":"Not Found","message":null,"requestId":"b542191f-40","trace":"org.springframework.web.server... (7735 bytes)]]
""2022-07-05 17:56:43 [http-nio-auto-2-exec-8] WARN  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Resolved [feign.FeignException$NotFound: [404 Not Found] during [POST] to [http://localhost:8999/claim-service/claim/submitClaim] [ClaimClient#submitClaim(ClaimRequest,String)]: [{"timestamp":"2022-07-05T12:26:43.096+00:00","path":"/claim-service/claim/submitClaim","status":404,"error":"Not Found","message":null,"requestId":"5e8e1cba-43","trace":"org.springframework.web.server... (7735 bytes)]]
""2022-07-05 17:58:26 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
""2022-07-05 18:03:26 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
""2022-07-05 18:08:26 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
""2022-07-05 18:13:26 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
""2022-07-05 18:18:26 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
""2022-07-05 18:23:26 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
""2022-07-05 18:28:26 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
""2022-07-05 18:33:26 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
""2022-07-05 18:33:42 [http-nio-auto-2-exec-9] WARN  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Resolved [feign.FeignException$InternalServerError: [500 Internal Server Error] during [GET] to [http://localhost:8999/authorization-service/getid] [AuthorizationClient#getUserId(String)]: [{"timestamp":"2022-07-05T13:03:42.843+00:00","status":500,"error":"Internal Server Error","trace":"io.jsonwebtoken.ExpiredJwtException: JWT expired at 2022-07-05T12:39:20Z. Current time: 2022-07-05T18... (10509 bytes)]]
""2022-07-05 18:38:26 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
""2022-07-05 18:39:20 [Thread-8] INFO  o.s.c.n.e.s.EurekaServiceRegistry - Unregistering application MEMBER-SERVICE with eureka with status DOWN
""2022-07-05 18:39:20 [Thread-8] INFO  c.netflix.discovery.DiscoveryClient - Saw local status change event StatusChangeEvent [timestamp=1657026560580, current=DOWN, previous=UP]
""2022-07-05 18:39:20 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient - DiscoveryClient_MEMBER-SERVICE/member-service:7e3848d45cb7ab16b5e9536f9fe6678d: registering service...
""2022-07-05 18:39:20 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient - DiscoveryClient_MEMBER-SERVICE/member-service:7e3848d45cb7ab16b5e9536f9fe6678d - registration status: 204
""2022-07-05 18:39:20 [Thread-8] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
